name,category,location,area_sqft,price,link,latitude,longitude,nearestMRT,distance
Le Quest,Condo / Apt,4 Bukit Batok Street 41 · D23,818,1023000,https://www.99.co/singapore/sale/property/le-quest-condo-GRm2FEGhySdVbmnPnmENoN,1.351044,103.741738,Bukit Batok,0.007902417278911656
26 Newton,Condo,26 Newton Road · D11,775,1980000,https://www.99.co/singapore/sale/property/26-newton-condo-QqMdM5jDFzdXX7rxkciWnE,1.3156897,103.8415977,Newton,0.004307662475160699
Le Quest,Condo / Apt,4 Bukit Batok Street 41 · D23,818,1042000,https://www.99.co/singapore/sale/property/le-quest-condo-GyGMfrBkD7EbMZ8uLDZEMK,1.351044,103.741738,Bukit Batok,0.007902417278911656
Affinity At Serangoon,Condo,26 Serangoon North Avenue 1 · D19,624,940000,https://www.99.co/singapore/sale/property/affinity-at-serangoon-condo-DpYaU5SFPJTjYp8DcxS3M,1.3661523,103.872814,Kovan,0.01371927501655056
8 Hullet,Condo,8 Hullet Road · D9,657,2216000,https://www.99.co/singapore/sale/property/8-hullet-condo-AKGHamV3NChj5WqLg5SDvQ,1.3031663,103.83873,Somerset,0.0025314202910607614
120 Grange,Condo,120 Grange Road · D10,678,2193000,https://www.99.co/singapore/sale/property/120-grange-condo-AKBUjuEcfoNNDACC8Bx2QF,1.2999915,103.8254775,Orchard,0.007474596835951491
Kingsford Waterbay,Condo,68 Upper Serangoon View · D19,893,1205000,https://www.99.co/singapore/sale/property/kingsford-waterbay-condo-XvfFW4Vn6EdbhtA6LJxKJV,1.3747664,103.9034487,Kangkar,0.009221088770855658
Martin Modern,Condo / Apt,10 Martin Place · D9,1087,3173000,https://www.99.co/singapore/sale/property/martin-modern-condo-LhMFoKVhjcC3jUCdk2p4Pb,1.2921365,103.838457,Fort Canning,0.006305055270175611
Kingsford Waterbay,Condo,68 Upper Serangoon View · D19,893,1219000,https://www.99.co/singapore/sale/property/kingsford-waterbay-condo-dgAjKVkM7YXzKCVmanXgb9,1.3747664,103.9034487,Kangkar,0.009221088770855658
New Futura,Condo,16 Leonie Hill Road · D9,1098,4061600,https://www.99.co/singapore/sale/property/new-futura-condo-UHKUcpDDJRwhPj5pc8tgn3,1.298893,103.8342507,Somerset,0.0046175836852300305
120 Grange,Condo,120 Grange Road · D10,678,2200000,https://www.99.co/singapore/sale/property/120-grange-condo-8ktqDXepnqR3GX28BEExV7,1.2999915,103.8254775,Orchard,0.007474596835951491
New Futura,Condo,16 Leonie Hill Road · D9,2250,7920380,https://www.99.co/singapore/sale/property/new-futura-condo-2JNfNRfxLquEJ2AwR9EQpi,1.298893,103.8342507,Somerset,0.0046175836852300305
New Futura,Condo,16 Leonie Hill Road · D9,1830,5904000,https://www.99.co/singapore/sale/property/new-futura-condo-aBcQAH8KdB7indZQrRoSah,1.298893,103.8342507,Somerset,0.0046175836852300305
Carpmael Thirty-Eight,Condo / Apt,38 Carpmael Road · D15,1173,1968590,https://www.99.co/singapore/sale/property/carpmael-thirtyeight-condo-6VforKaR6dRCYwTSHT6hxY,1.313188,103.897916,Paya Lebar,0.006985664206078648
Sennett Residence,Condo,33 Pheng Geck Avenue · D13,1174,1946000,https://www.99.co/singapore/sale/property/sennett-residence-condo-JRHWp9AxPkpjeBAuPtsmu3,1.3306149,103.8695666,Potong Pasir,0.0007332537077942412
Martin Modern,Condo / Apt,10 Martin Place · D9,1733,4755000,https://www.99.co/singapore/sale/property/martin-modern-condo-xNX8LPQY7F34X7hrFZxDAH,1.2921365,103.838457,Fort Canning,0.006305055270175611
Kingsford Waterbay,Condo,68 Upper Serangoon View · D19,893,1218000,https://www.99.co/singapore/sale/property/kingsford-waterbay-condo-yFXVZpRSPTHVj9PzNDZxMX,1.3747664,103.9034487,Kangkar,0.009221088770855658
One Draycott,Condo,1 Draycott Park · Floor #18,1238,3200000,https://www.99.co/singapore/sale/property/one-draycott-condo-Ut9h7Q75rxL7DvJXt3EydM,1.310111,103.830757,Orchard,0.006187915865621017
Carpmael Thirty-Eight,Condo / Apt,38 Carpmael Road · D15,1076,1823246,https://www.99.co/singapore/sale/property/carpmael-thirtyeight-condo-9sryeGaW2Wf58nbQzAsn6S,1.313188,103.897916,Paya Lebar,0.006985664206078648
Harbour View Gardens,Condo,213 Pasir Panjang Road · D5,980,1685000,https://www.99.co/singapore/sale/property/harbour-view-gardens-condo-k6ABNWvj3SJkjoBXUZNNEb,1.27891,103.785307,Haw Par Villa,0.005337855863542198
26 Newton,Condo,26 Newton Road · D11,775,1986652,https://www.99.co/singapore/sale/property/26-newton-condo-vX7uWGAb3zJwNShGNgWZaJ,1.3156897,103.8415977,Newton,0.004307662475160699
Kingsford Waterbay,Condo,68 Upper Serangoon View · D19,893,1217000,https://www.99.co/singapore/sale/property/kingsford-waterbay-condo-J5BbisNaHaT2JN5EurZtuL,1.3747664,103.9034487,Kangkar,0.009221088770855658
Sims Urban Oasis,Condo / Apt,10 Sims Drive · D14,1442,2459184,https://www.99.co/singapore/sale/property/sims-urban-oasis-condo-4SH7UBLf5aj3F22fKH77aH,1.3191159,103.8810982,Aljunied,0.0032187204942349273
Harbour View Gardens,Condo,221 Pasir Panjang Road · D5,980,1677000,https://www.99.co/singapore/sale/property/harbour-view-gardens-condo-jnXPmC24umrgDMyYPBGJ9K,1.27891,103.785307,Haw Par Villa,0.005337855863542198
Sennett Residence,Condo,33 Pheng Geck Avenue · D13,1260,2076000,https://www.99.co/singapore/sale/property/sennett-residence-condo-bEXcEHvMYBihe69gT57iok,1.3306149,103.8695666,Potong Pasir,0.0007332537077942412
26 Newton,Condo,26 Newton Road · D11,775,1979924,https://www.99.co/singapore/sale/property/26-newton-condo-eafut6j5s2dYYnt6DXh7Hb,1.3156897,103.8415977,Newton,0.004307662475160699
Martin Modern,Condo / Apt,10 Martin Place · D9,764,1993000,https://www.99.co/singapore/sale/property/martin-modern-condo-yQQrXGdbxjmTzmFMLbr2T4,1.2921365,103.838457,Fort Canning,0.006305055270175611
Haus @ Serangoon Garden,Terraced House,Serangoon Garden Terrace · D19,1615,2888888,https://www.99.co/singapore/sale/property/serangoon-garden-terrace-landed-Si7PGG5kspAdLHYf9NSske,1.3648963,103.8608626,Ang Mo Kio,0.012364720993628153
Carpmael Thirty-Eight,Condo / Apt,38 Carpmael Road · D15,1259,2072824,https://www.99.co/singapore/sale/property/carpmael-thirtyeight-condo-mqd6hjUCz9s67FCtExRi5M,1.313188,103.897916,Paya Lebar,0.006985664206078648
New Futura,Condo,18 Leonie Hill Road · Floor #35,7836,43800000,https://www.99.co/singapore/sale/property/new-futura-condo-T95fsHUbdMgHc99drhjPNH,1.298893,103.8342507,Somerset,0.0046175836852300305
One Draycott,Condo,1 Draycott Park · D10,732,2600000,https://www.99.co/singapore/sale/property/one-draycott-condo-E9nEJTVFRsyvn8MLJM2gC5,1.310111,103.830757,Orchard,0.006187915865621017
Sims Urban Oasis,Condo / Apt,10 Sims Drive · D14,1442,2466752,https://www.99.co/singapore/sale/property/sims-urban-oasis-condo-TyvFmb9bwxuBr68hw9MPvK,1.3191159,103.8810982,Aljunied,0.0032187204942349273
Reflections At Keppel Bay,Condo,33 Keppel Bay View · D4,1500,2500000,https://www.99.co/singapore/sale/property/reflections-at-keppel-bay-condo-JZRGVxtmXDAnti3dEfvB2g,1.2666139,103.81036,Telok Blangah,0.0041295260854005865
Caribbean At Keppel Bay,Condo,22 Keppel Bay Drive · D4,2174,3000000,https://www.99.co/singapore/sale/property/caribbean-at-keppel-bay-condo-y7A8cHwMwP7wYxiLpdwdqg,1.2674015,103.8167675,HarbourFront,0.004252772239385288
D'leedon,Condo,15 Leedon Heights · D10,1281,2350000,https://www.99.co/singapore/sale/property/dleedon-condo-vj8KnTn2rSVCBTT2PUMbkm,1.31443,103.8026422,Farrer Road,0.005964737902878682
Reflections At Keppel Bay,Condo,Reflections At Keppel Bay · D4,1721,4000000,https://www.99.co/singapore/sale/property/reflections-at-keppel-bay-condo-ZPipDVzDBVYLLJ8988Vohe,1.2666139,103.81036,Telok Blangah,0.0041295260854005865
Serangoon Garden Estate,Semi-Detached House,None · D19,2100,4000000,https://www.99.co/singapore/sale/property/property-in-singapore-landed-6hCT2hLbMrC3pH9DGZibd9,1.3638087,103.8660714,Lorong Chuan,0.01236216845460285
Flamingo Valley,Condo,480 Siglap Road · D15,990,1500000,https://www.99.co/singapore/sale/property/flamingo-valley-condo-k6PvtUfRX4yKB3of8kW5f7,1.3178665,103.9217459,Kembangan,0.00927084638478181
The Loft,Condo,22 Nassim Hill · D10,710,1450000,https://www.99.co/singapore/sale/property/the-loft-condo-en4BeHh83n3bJx3xpCyexY,1.3069719,103.8221989,Botanic Gardens,0.009309762238113351
The Stellar,Condo,20A West Coast Road · D5,1679,1950000,https://www.99.co/singapore/sale/property/the-stellar-condo-bwDK5d6xBL4dSHvoqgG6GW,1.2932342,103.7675073,Kent Ridge,0.017390048302690954
Jalan Lateh,Semi-Detached House,D13,5600,6280000,https://www.99.co/singapore/sale/property/jalan-lateh-landed-o2UDg6ecPRqTNGYzoYAAhK,1.3459987,103.8697167,Serangoon,0.005406380260393305
Signature At Yishun,Condo,37 Yishun Street 51 · D27,1098,869999,https://www.99.co/singapore/sale/property/signature-at-yishun-condo-pmYbqsdpHSoEunrRpFMeiU,1.4173761,103.8446222,Khatib,0.011649133171627947
Avant Residences,Condo,10 Aljunied Road · D14,936,1308000,https://www.99.co/singapore/sale/property/avant-residences-condo-qNy8TbuaVucmixJuDb9JNd,1.3135756,103.8821349,Aljunied,0.00286305364951518
Park Colonial,Condo,2 Woodleigh Lane · D13,1184,2099000,https://www.99.co/singapore/sale/property/park-colonial-condo-6bR8kdxGr9K3LPn4nzbCQk,1.3190408,103.8281809,Stevens,0.002418993385694776
Twin VEW,Condo,91 West Coast Vale · D5,902,1390000,https://www.99.co/singapore/sale/property/twin-vew-condo-jzs64fPH4dBhSLuBnDgnJL,1.3196983,103.7522372,Clementi,0.013739741436077315
Affinity At Serangoon,Condo,26 Serangoon North Avenue 1 · D19,476,731000,https://www.99.co/singapore/sale/property/affinity-at-serangoon-condo-BdfbA8sKfmctyWL2kJmnea,1.3661523,103.872814,Kovan,0.01371927501655056
Twin VEW,Condo,91 West Coast Vale · D5,711,1080000,https://www.99.co/singapore/sale/property/twin-vew-condo-CjNhGYDQPBnvtRUpCRoB36,1.3196983,103.7522372,Clementi,0.013739741436077315
The Tapestry,Condo,59 Tampines Street 86 · D18,990,1135200,https://www.99.co/singapore/sale/property/the-tapestry-condo-L8NnMpxcEcD8yCBZjUcjwe,1.3534955,103.9291905,Tampines West,0.011976385692270114
The Navian,Condo,178 Jalan Eunos · D14,903,1457000,https://www.99.co/singapore/sale/property/the-navian-condo-24uYahA8S7CwJQDcDYiJRm,1.327827,103.906565,Ubi,0.006829335830813273
Riverfront Residences,Condo,43 Hougang Avenue 7 · D19,1679,1970000,https://www.99.co/singapore/sale/property/riverfront-residences-condo-M7tA9ywESaYSm5WHEUJQJh,1.371715,103.900472,Hougang,0.00793738445898828
Avant Residences,Condo,10 Aljunied Road · D14,420,778000,https://www.99.co/singapore/sale/property/avant-residences-condo-p4x6Ui4KJ6HARSNyArP8iL,1.3135756,103.8821349,Aljunied,0.00286305364951518
The Jovell,Condo,13 Flora Drive · D17,1227,1470000,https://www.99.co/singapore/sale/property/the-jovell-condo-Fb4GYj3wZ8f36nFdY6WwgA,1.3574939,103.9663718,Tampines East,0.01178051169730263
Stirling Residences,Condo,21 Stirling Road · D3,624,1064000,https://www.99.co/singapore/sale/property/stirling-residences-condo-imv3FgFsC6wz44iUjpuGEe,1.293564,103.805326,Queenstown,0.0013954443020075345
The Tapestry,Condo,59 Tampines Street 86 · D18,1173,1302400,https://www.99.co/singapore/sale/property/the-tapestry-condo-JvWu5QWRhRB47PDj2G77sK,1.3534955,103.9291905,Tampines West,0.011976385692270114
Avant Residences,Condo,10 Aljunied Road · D14,485,750000,https://www.99.co/singapore/sale/property/avant-residences-condo-oPAuukiMfpMmXpeMDfRuxi,1.3135756,103.8821349,Aljunied,0.00286305364951518
The Tre Ver,Condo,110 Potong Pasir Avenue 1 · D13,482,737000,https://www.99.co/singapore/sale/property/the-tre-ver-condo-2NbsteKH2BdJAak2UprQwf,1.3364414,103.8651531,Woodleigh,0.006196602749895614
The Navian,Condo,178 Jalan Eunos · D14,893,1480000,https://www.99.co/singapore/sale/property/the-navian-condo-tGEudTTJSAoCxsCiyuwKo7,1.327827,103.906565,Ubi,0.006829335830813273
The Tapestry,Condo,59 Tampines Street 86 · D18,474,647760,https://www.99.co/singapore/sale/property/the-tapestry-condo-Wf5wpHiBvvdyA2DDPPZj3m,1.3534955,103.9291905,Tampines West,0.011976385692270114
The Tre Ver,Condo,110 Potong Pasir Avenue 1 · D13,615,898000,https://www.99.co/singapore/sale/property/the-tre-ver-condo-HwvKnJxaCBNaC2hDhomt9U,1.3364414,103.8651531,Woodleigh,0.006196602749895614
Park Colonial,Condo,2 Woodleigh Lane · D13,634,1280000,https://www.99.co/singapore/sale/property/park-colonial-condo-nTM6oiUfgv7vTeXN4kQsEK,1.3190408,103.8281809,Stevens,0.002418993385694776
Twin VEW,Condo,91 West Coast Vale · D5,705,1078000,https://www.99.co/singapore/sale/property/twin-vew-condo-Wv7rhufVFv6nRZadCCgxzK,1.3196983,103.7522372,Clementi,0.013739741436077315
Kingsford Waterbay,Condo,52 Upper Serangoon View · D19,852,1139800,https://www.99.co/singapore/sale/property/kingsford-waterbay-condo-C5dxz7QDep4EH2go88oEpZ,1.3747664,103.9034487,Kangkar,0.009221088770855658
Riverfront Residences,Condo,43 Hougang Avenue 7 · D19,603,755000,https://www.99.co/singapore/sale/property/riverfront-residences-condo-DsWSiQwiHzJyixHdqrZ7sf,1.371715,103.900472,Hougang,0.00793738445898828
Park Colonial,Condo,2 Woodleigh Lane · D13,1712,2790000,https://www.99.co/singapore/sale/property/park-colonial-condo-4YYo6EGE4HofY7zKU9KGjG,1.3190408,103.8281809,Stevens,0.002418993385694776
The Tapestry,Condo,59 Tampines Street 86 · D18,689,913000,https://www.99.co/singapore/sale/property/the-tapestry-condo-Ap44bLwq5RvreYhG8dYWqi,1.3534955,103.9291905,Tampines West,0.011976385692270114
The Jovell,Condo,13 Flora Drive · D17,528,633000,https://www.99.co/singapore/sale/property/the-jovell-condo-kYVJLoNGidRDPnawCggQHn,1.3574939,103.9663718,Tampines East,0.01178051169730263
The Navian,Condo,178 Jalan Eunos · Floor #02,904,1457000,https://www.99.co/singapore/sale/property/the-navian-condo-2BbpeCFaAiqfzEoe8Q6TKg,1.327827,103.906565,Ubi,0.006829335830813273
Riverfront Residences,Condo,43 Hougang Avenue 7 · D19,615,765000,https://www.99.co/singapore/sale/property/riverfront-residences-condo-oHgPqijq8RBpkEF69ijwvW,1.371715,103.900472,Hougang,0.00793738445898828
8 Farrer Suites,Condo,8 Sing Joo Walk · D8,828,1403000,https://www.99.co/singapore/sale/property/8-farrer-suites-condo-3jxJaMhBigGs3zcSp8qf6K,1.31481,103.854756,Farrer Park,0.0021983377811426942
The Tapestry,Condo,59 Tampines Street 86 · D18,1765,2126000,https://www.99.co/singapore/sale/property/the-tapestry-condo-TzAFV23nJqL9AS8cAnQjL,1.3534955,103.9291905,Tampines West,0.011976385692270114
Riverfront Residences,Condo,43 Hougang Avenue 7 · D19,914,1118000,https://www.99.co/singapore/sale/property/riverfront-residences-condo-qrJVJgVMu82s8BgVvsSzFm,1.371715,103.900472,Hougang,0.00793738445898828
Stirling Residences,Condo,21 Stirling Road · D3,441,760000,https://www.99.co/singapore/sale/property/stirling-residences-condo-8PP9cKEF8apGtcRXq5akpG,1.293564,103.805326,Queenstown,0.0013954443020075345
Kingsford Waterbay,Condo,52 Upper Serangoon View · D19,853,1139000,https://www.99.co/singapore/sale/property/kingsford-waterbay-condo-XtZvG8eQcQiXDRykxZMVDN,1.3747664,103.9034487,Kangkar,0.009221088770855658
The Tapestry,Condo,59 Tampines Street 86 · D18,1173,1302000,https://www.99.co/singapore/sale/property/the-tapestry-condo-avW5UXvYcJzmbRAyhehZC4,1.3534955,103.9291905,Tampines West,0.011976385692270114
The Tapestry,Condo,59 Tampines Street 86 · D18,448,648000,https://www.99.co/singapore/sale/property/the-tapestry-condo-TBJXNjmyJoJB4R7LsNndwh,1.3534955,103.9291905,Tampines West,0.011976385692270114
Kingsford Waterbay,Condo,52 Upper Serangoon View · D19,851,1139700,https://www.99.co/singapore/sale/property/kingsford-waterbay-condo-8xQewhrrgaMzs8wXpHphn8,1.3747664,103.9034487,Kangkar,0.009221088770855658
Signature At Yishun,Condo,37 Yishun Street 51 · D27,1099,1031500,https://www.99.co/singapore/sale/property/signature-at-yishun-condo-Ged8FDRPQEkUPeCG5iEt8m,1.4173761,103.8446222,Khatib,0.011649133171627947
Affinity At Serangoon,Condo,26 Serangoon North Avenue 1 · D19,635,960000,https://www.99.co/singapore/sale/property/affinity-at-serangoon-condo-vqwntymUA5aDM3gR48b2UU,1.3661523,103.872814,Kovan,0.01371927501655056
Kingsford Waterbay,Condo,52 Upper Serangoon View · D19,849,1139800,https://www.99.co/singapore/sale/property/kingsford-waterbay-condo-pjYHtjE5Z9EdYSmc8dkDCD,1.3747664,103.9034487,Kangkar,0.009221088770855658
148 Serangoon North Avenue 1,HDB Executive,D19,1625,685000,https://www.99.co/singapore/sale/property/148-serangoon-north-avenue-1-hdb-Ux3EMSE59akCdUUbNGopa,1.368584,103.8733048,Kovan,0.014536886647762422
Riverfront Residences,Condo,43 Hougang Avenue 7 · D19,518,648000,https://www.99.co/singapore/sale/property/riverfront-residences-condo-sTTKvauXSzccBPMiadguS9,1.371715,103.900472,Hougang,0.00793738445898828
Park Colonial,Condo,2 Woodleigh Lane · D13,506,870000,https://www.99.co/singapore/sale/property/park-colonial-condo-nRbmnRbK2gE5uGFDJrMyxQ,1.3190408,103.8281809,Stevens,0.002418993385694776
Riverfront Residences,Condo,43 Hougang Avenue 7 · D19,463,578000,https://www.99.co/singapore/sale/property/riverfront-residences-condo-D9tatctpsLgcfycnLdFDin,1.371715,103.900472,Hougang,0.00793738445898828
Stirling Residences,Condo,21 Stirling Road · D3,625,1065000,https://www.99.co/singapore/sale/property/stirling-residences-condo-3Xou8Ams38YFFhBBxLMPpJ,1.293564,103.805326,Queenstown,0.0013954443020075345
Riverfront Residences,Condo,43 Hougang Avenue 7 · D19,872,1070000,https://www.99.co/singapore/sale/property/riverfront-residences-condo-tvWygF3bHHAxguk7WvZVYa,1.371715,103.900472,Hougang,0.00793738445898828
Stirling Residences,Condo,21 Stirling Road · D3,624,1066000,https://www.99.co/singapore/sale/property/stirling-residences-condo-zBrPrWbbr5vAY7hKQk9UMP,1.293564,103.805326,Queenstown,0.0013954443020075345
8 Farrer Suites,Condo,8 Sing Joo Walk · D8,829,1430100,https://www.99.co/singapore/sale/property/8-farrer-suites-condo-FgtoEaHbtYaVPd27bZix87,1.31481,103.854756,Farrer Park,0.0021983377811426942
Affinity At Serangoon,Condo,26 Serangoon North Avenue 1 · D19,635,988000,https://www.99.co/singapore/sale/property/affinity-at-serangoon-condo-uUJb5fvmrEopxTvfABynjh,1.3661523,103.872814,Kovan,0.01371927501655056
Affinity At Serangoon,Condo,26 Serangoon North Avenue 1 · D19,475,715000,https://www.99.co/singapore/sale/property/affinity-at-serangoon-condo-RNBPnB7gp3mjCrakenZpoJ,1.3661523,103.872814,Kovan,0.01371927501655056
Stirling Residences,Condo,21 Stirling Road · D3,505,868000,https://www.99.co/singapore/sale/property/stirling-residences-condo-G6LndRLFxGoFvwTc9J3kVk,1.293564,103.805326,Queenstown,0.0013954443020075345
The Tre Ver,Condo,110 Potong Pasir Avenue 1 · D13,1336,2080200,https://www.99.co/singapore/sale/property/the-tre-ver-condo-P2nNKXdWmqQnyey2SHYxhJ,1.3364414,103.8651531,Woodleigh,0.006196602749895614
Kingsford Waterbay,Condo,52 Upper Serangoon View · D19,851,1140000,https://www.99.co/singapore/sale/property/kingsford-waterbay-condo-6LmkSDumi7WrH4385X35ec,1.3747664,103.9034487,Kangkar,0.009221088770855658
The Tre Ver,Condo,110 Potong Pasir Avenue 1 · D13,1335,2079000,https://www.99.co/singapore/sale/property/the-tre-ver-condo-fj6rPqnoek9taweya4geaF,1.3364414,103.8651531,Woodleigh,0.006196602749895614
Park Colonial,Condo,2 Woodleigh Lane · D13,635,1100000,https://www.99.co/singapore/sale/property/park-colonial-condo-EFy4676RRH72mhSSZfiBmM,1.3190408,103.8281809,Stevens,0.002418993385694776
The Tre Ver,Condo,110 Potong Pasir Avenue 1 · D13,1335,2080000,https://www.99.co/singapore/sale/property/the-tre-ver-condo-2qHrFFvTWw8UKndnkvDUHb,1.3364414,103.8651531,Woodleigh,0.006196602749895614
The Tre Ver,Condo,110 Potong Pasir Avenue 1 · D13,1015,1580000,https://www.99.co/singapore/sale/property/the-tre-ver-condo-yVEfgmw5avWXqoBWmNKFHE,1.3364414,103.8651531,Woodleigh,0.006196602749895614
Riverfront Residences,Condo,43 Hougang Avenue 7 · D19,1065,1260000,https://www.99.co/singapore/sale/property/riverfront-residences-condo-3yfFJgZqqndKCTbUCwP374,1.371715,103.900472,Hougang,0.00793738445898828
The Navian,Condo,178 Jalan Eunos · D14,904,1457000,https://www.99.co/singapore/sale/property/the-navian-condo-dtuNvrT5hb2saSD62dhBcT,1.327827,103.906565,Ubi,0.006829335830813273
