name,category,location,area_sqft,price,latitude,longitude,nearestMRT,distance
311 Ang Mo Kio Avenue 3,HDB 4 Rooms,Singapore 560311 · D20,1054,558000,1.3666221,103.8488218,Ang Mo Kio,0.0034361227757483126
Flamingo Valley,Condo,468 Siglap Road · D15,1937,2200000,1.3178665,103.9217459,Kembangan,0.009270846384768439
Concourse Skyline,Condo,296 Beach Road · D7,1119,2040000,1.3005823,103.8619264,Nicoll Highway,0.0015894145116914123
194 Rivervale Drive,HDB 4 Rooms,Singapore 540194 · D19,980,340000,1.3927776,103.9016209,Compassvale,0.0020866444953540654
Reflections At Keppel Bay,Condo,5 Keppel Bay View · D4,1119,1700000,1.2666139,103.81036,Telok Blangah,0.0041295260854005865
Urban Residences,Condo,10 Lorong Ah Soo · D19,1324,1600000,1.350805,103.880054,Serangoon,0.006520740088371283
Urban Vista,Condo,6 Tanah Merah Kechil Link · D16,441,750000,1.3272663,103.9448969,Tanah Merah,0.0015929505485079258
Nim Collection,Terraced House,None · D28,1615,2850000,1.3790199,103.8621762,Ang Mo Kio,0.015502934031004046
609 Clementi West Street 1,HDB 3 Rooms,D5,990,410000,1.3041176,103.7654405,Clementi,0.011045489543247673
Trilive,Condo,111 Tampines Road · D19,624,1280000,1.3612366,103.8918925,Kovan,0.006813017143676524
Marina Bay Residences,Condo,18 Marina Boulevard · D1,3972,15888000,1.2794341,103.8552903,Downtown,0.002477611450568582
296B Compassvale Crescent,HDB 4 Rooms,Singapore 542296 · D19,958,345000,1.3977258,103.8991971,Compassvale,0.0034589430885770267
837 Woodlands Street 82,HDB 4 Rooms,D25,1572,545000,1.4413319,103.7915455,Woodlands,0.006767517575154802
2 Jalan Batu,HDB 3 Rooms,Singapore 431002 · D15,646,350000,1.3031624,103.883815,Mountbatten,0.0029960299748161483
485D Choa Chu Kang Avenue 5,HDB 4 Rooms,D23,1087,360000,1.3754572,103.7388274,South View,0.007997848760759223
Grandeur 8,Condo,10 Ang Mo Kio Central 3 · D20,1723,1599000,1.3755237,103.8473364,Ang Mo Kio,0.005990951097281207
JadeScape,Condo,319 Shunfu Road · D20,527,843200,1.350251,103.838019,Marymount,0.0016391475619976221
Skies Miltonia,Condo,3 Miltonia Close · D27,484,625000,1.4181309,103.8481353,Khatib,0.015182383594144606
368 Tampines Street 34,HDB 4 Rooms,D18,1098,410000,1.3587853,103.9609678,Tampines East,0.006785000212969142
Marina One Residences,Apartment,23 Marina Way · Floor #04,1582,3575000,1.2796151,103.8547244,Downtown,0.0019180773733086963
Robertson Edge,Apartment,18 Tong Watt Road · D9,463,1030000,1.2929463,103.8406014,Fort Canning,0.004243798157317206
Harbour View Gardens,Condo,223 Pasir Panjang Road · D5,980,1659650,1.27891,103.785307,Haw Par Villa,0.005337855863551055
Soleil @ Sinaran,Condo,2 Sinaran Drive · D11,1098,2150000,1.3194445,103.8452655,Novena,0.0019696255811675416
The Foresta @ Mount Faber,Condo,106 Wishart Road · D4,775,1490000,1.2705393,103.8137,Telok Blangah,0.0038260455838889985
Concourse Skyline,Condo,296 Beach Road · Floor #33,818,1608000,1.3005823,103.8619264,Nicoll Highway,0.0015894145116914123
Urban Residences,Condo / Apt,10 Lorong Ah Soo · Floor #1,1324,1600000,1.350805,103.880054,Serangoon,0.006520740088371283
Reflections At Keppel Bay,Condo,33 Keppel Bay View · Floor #Low,1076,1680000,1.2666139,103.81036,Telok Blangah,0.0041295260854005865
Canberra Residences,Condo,501 Canberra Drive · D27,1360,1350000,1.4448078,103.8248866,Sembawang,0.00644746901737308
Oasis @ Elias,Condo,60 Elias Road · Floor #4,1249,1150000,1.377114,103.941867,Pasir Ris,0.008451895929320921
824 Yishun Street 81,HDB Executive,D27,1528,625000,1.4136825,103.8332645,Khatib,0.0036773636752430823
642 Ang Mo Kio Avenue 5,HDB 5 Rooms,Singapore 560642 · D20,1302,628000,1.3779366,103.8404202,Yio Chu Kang,0.0058907870823839805
The Aberdeen,Condo,2 Jalan Taman · D12,1109,1450000,1.3253367,103.8654171,Potong Pasir,0.0068738811693264705
118B Jalan Membina,HDB 5 Rooms,Singapore 162118 · D3,1184,780000,1.2820403,103.8260866,Tiong Bahru,0.004549639512092763
NV Residences,Condo,85 Pasir Ris Grove · D18,1453,1500000,1.3712549,103.9441911,Pasir Ris,0.005513492448538787
820 Yishun Street 81,HDB 4 Rooms,D27,1119,355000,1.413093,103.8337174,Khatib,0.004319902843813899
57 Lorong 5 Toa Payoh,HDB 3 Rooms,Singapore 310057 · D12,689,260000,1.3370778,103.8512903,Braddell,0.005453750124454488
789 Yishun Avenue 2,HDB 4 Rooms,Singapore 760789 · D27,83,330000,1.4205835,103.8340674,Khatib,0.0034152615609907167
589 Woodlands Drive 16,HDB 3 Rooms,D25,1195,400000,1.4278898,103.7952735,Woodlands,0.01267901882954531
151 Serangoon North Avenue 2,HDB 3 Rooms,D19,63,270000,1.3696042,103.8742108,Kovan,0.014451779345460854
8 Lorong 7 Toa Payoh,HDB 3 Rooms,Singapore 310008 · D12,710,253000,1.337925,103.8567256,Braddell,0.009997378478881987
The Line @ Tanjong Rhu,Condo,6 Tanjong Rhu Road · Floor #18,1216,2678000,1.2981006,103.8846032,Mountbatten,0.00811442249639494
The Line @ Tanjong Rhu,Condo,6 Tanjong Rhu Road · D15,592,1400000,1.2981006,103.8846032,Mountbatten,0.00811442249639494
The Line @ Tanjong Rhu,Condo,6 Tanjong Rhu Road · D15,829,1600000,1.2981006,103.8846032,Mountbatten,0.00811442249639494
The Line @ Tanjong Rhu,Condo,6 Tanjong Rhu Road · Floor #09,1216,2450000,1.2981006,103.8846032,Mountbatten,0.00811442249639494
Skies Miltonia,Condo,3 Miltonia Close · D27,2713,3186000,1.4181309,103.8481353,Khatib,0.015182383594144606
Tivoli Grande,Condo / Apt,Tivoli Grande · D15,700,970000,1.3128062,103.9062109,Eunos,0.007694606285577959
544 Pasir Ris Street 51,HDB Executive,D18,1550,627000,1.3689965,103.9521514,Pasir Ris,0.005042252680101594
Marina One Residences,Condo,23 Marina Way · D1,1163,2845000,1.2796151,103.8547244,Downtown,0.0019180773733086963
The Claymore,Condo,27 Claymore Road · D9,2680,7999999,1.3077747,103.8310002,Orchard,0.003846383279133911
340 Clementi Avenue 5,HDB 4 Rooms,Floor #08,1022,550000,1.318802,103.7699671,Clementi,0.005993985916730433
JadeScape,Condo,319 Shunfu Road · D20,1001,1581580,1.350251,103.838019,Marymount,0.0016391475619976221
JadeScape,Condo,319 Shunfu Road · D20,775,1240000,1.350251,103.838019,Marymount,0.0016391475619976221
The Esta,Condo,39 Amber Gardens · D15,1001,1890000,1.3019743,103.900035,Dakota,0.012935574030175076
405 Ang Mo Kio Avenue 10,HDB 4 Rooms,D20,990,380000,1.3617045,103.8536003,Ang Mo Kio,0.009189668687168128
Hong Leong Garden,Terraced House,West Coast Lane · D5,1970,2680000,1.316689,103.7579229,Clementi,0.007441743893076112
Heritage Residences,Condo,101 Lorong L Telok Kurau · Floor #05,2023,2220000,1.3125791,103.9129037,Kembangan,0.008425731930817783
Bartley Ridge,Condo,32 Mount Vernon Road · Floor #02,495,780000,1.3409087,103.881129,Bartley,0.0015906358508477876
The Nautical,Condo,97 Jalan Sendudok · D27,1560,1560000,1.4432053,103.8248135,Sembawang,0.007558436182838206
Sophia Hills,Condo,9 Mount Sophia · D9,1539,2995000,1.2987028,103.8470042,Dhoby Ghaut,0.0017774633442106784
Avant Parc,Semi-Detached House,Wak Hassan Place · D27,2660,2888800,1.4610018,103.8378865,Sembawang,0.021447365213000863
Canberra Residences,Condo,517 Canberra Drive · D27,1323,1280000,1.4448078,103.8248866,Sembawang,0.00644746901737308
The Nautical,Condo,97 Jalan Sendudok · D27,1259,1200000,1.4432053,103.8248135,Sembawang,0.007558436182838206
Eon Shenton,Condo,70 Shenton Way · Floor #29,1087,2800000,1.2739069,103.846216,Tanjong Pagar,0.0025000936662460927
Parc Botannia,Condo,12 Fernvale Street · D28,581,815100,1.397794,103.874894,Thanggam,0.0006749851850287206
Parc Botannia,Condo,10 Fernvale Street · D28,592,841100,1.397794,103.874894,Thanggam,0.0006749851850287206
The Tapestry,Condo,59 Tampines Street 86 · D18,1432,1600100,1.3534955,103.9291905,Tampines West,0.011976385692270114
Martin Modern,Condo,8 Martin Place · D9,1733,4843200,1.293264,103.837861,Fort Canning,0.006996805428907429
Affinity At Serangoon,Condo,58 Serangoon North Avenue 1 · D19,635,988000,1.3661523,103.872814,Kovan,0.01371927501655056
Affinity At Serangoon,Condo,58 Serangoon North Avenue 1 · D19,732,1072005,1.3661523,103.872814,Kovan,0.01371927501655056
Park Colonial,Condo,2 Woodleigh Lane · D13,635,1143200,1.3190408,103.8281809,Stevens,0.002418993385694776
Concourse Skyline,Condo,296 Beach Road · D7,818,1950000,1.3005823,103.8619264,Nicoll Highway,0.0015894145116914123
Lincoln Suites,Condo,1 Khiang Guan Avenue · D11,3035,7175000,1.3170783,103.842927,Novena,0.002981622367101108
Emerald Hill Conservation Area,Terraced House,Emerald Hill Road · D9,2745,6688888,1.3037346,103.8392694,Somerset,0.003179969210545281
The Crest,Condo,107 Prince Charles Crescent · D3,657,1378000,1.292792,103.818842,Redhill,0.00375536532045007
Reflections At Keppel Bay,Condo,1 Keppel Bay View · D4,1507,2788888,1.2683469,103.814269,Telok Blangah,0.004988960401725406
Concourse Skyline,Condo,296 Beach Road · D7,1087,2317380,1.3005823,103.8619264,Nicoll Highway,0.0015894145116914123
Martin Modern,Condo,8 Martin Place · D9,1798,5006000,1.293264,103.837861,Fort Canning,0.006996805428907429
The Scotts Tower,Condo,38 Scotts Road · D9,850,3200000,1.3103115,103.8351134,Newton,0.004353546844820464
Nim Collection,Terraced House,Nim Terrace · D28,4198,3088000,1.3790199,103.8621762,Ang Mo Kio,0.015502934031004046
270A Sengkang Central,HDB 4 Rooms,Singapore 541270 · D19,1001,539000,1.385768,103.894137,Buangkok,0.002820260023474535
679 Hougang Avenue 8,HDB 4 Rooms,D19,904,385000,1.371534,103.884961,Hougang,0.007585611395928566
The Greenwich,Condo,5 Seletar Road · D28,646,1000000,1.3869801,103.8688092,Fernvale,0.008914858958507552
Affinity At Serangoon,Condo,26 Serangoon North Avenue 1 · D19,538,770000,1.3661523,103.872814,Kovan,0.01371927501655056
The Crest,Condo,107 Prince Charles Crescent · D3,1604,3513000,1.292792,103.818842,Redhill,0.00375536532045007
8 Farrer Suites,Condo,8 Sing Joo Walk · D8,624,1232000,1.31481,103.854756,Farrer Park,0.002198337781143377
Affinity At Serangoon,Condo,58 Serangoon North Avenue 1 · D19,689,933000,1.3661523,103.872814,Kovan,0.01371927501655056
Affinity At Serangoon,Condo,58 Serangoon North Avenue 1 · D19,904,1359000,1.3661523,103.872814,Kovan,0.01371927501655056
Amber 45,Condo,45 Amber Road · D15,732,1500000,1.302636,103.901821,Dakota,0.014230991708241837
The Interlace,Condo,182 Depot Road · D4,5522,5405000,1.2817713,103.803033,Labrador Park,0.009657113513363706
Marina One Residences,Condo,21 Marina Way · D1,1593,3522000,1.2796151,103.8547244,Downtown,0.0019180773733086963
Seaside Residences,Condo / Apt,16 Siglap Link · Floor #02,1206,1938000,1.3076933,103.9278752,Bedok,0.016478917175894146
Grandeur Park Residences,Condo,7 Bedok South Avenue 3 · Floor #02,1238,1878000,1.3235186,103.9448081,Tanah Merah,0.0040877089182074075
City Suites,Condo / Apt,235 Balestier Road · Floor #04,452,823700,1.321375,103.8522459,Novena,0.008964860222000588
Jui Residences,Condo,1177 Serangoon Road · D12,667,1163000,1.326262,103.866528,Potong Pasir,0.005517697111115471
Seaside Residences,Condo,18 Siglap Link · D15,1259,1892000,1.3076933,103.9278752,Bedok,0.016478917175894146
Seaside Residences,Condo / Apt,14 Siglap Link · Floor #02,1023,1533000,1.3076933,103.9278752,Bedok,0.016478917175894146
Grandeur Park Residences,Condo,7 Bedok South Avenue 3 · Floor #02,1130,1722000,1.3235186,103.9448081,Tanah Merah,0.0040877089182074075
Stirling Residences,Condo / Apt,1 Stirling Road · Floor #29,883,1560000,1.293564,103.805326,Queenstown,0.0013954443020077368
Stirling Residences,Condo,21 Stirling Road · Floor #12,635,1102000,1.293564,103.805326,Queenstown,0.0013954443020077368
Seletar Hills Estate,Bungalow,Begonia Road · D28,8723,9800000,1.3869314,103.8687801,Fernvale,0.008966064089118143
Seletar Hills Estate,Semi-Detached House,Nim Green · D28,4567,4999999,1.3869314,103.8687801,Fernvale,0.008966064089118143
Kingsford Waterbay,Condo,52 Upper Serangoon View · D19,689,975020,1.3747664,103.9034487,Kangkar,0.009221088770855658
Kingsford Waterbay,Condo,52 Upper Serangoon View · D19,893,1198020,1.3747664,103.9034487,Kangkar,0.009221088770855658
Affinity At Serangoon,Condo,58 Serangoon North Avenue 1 · D19,850,1265005,1.3661523,103.872814,Kovan,0.01371927501655056
Duo Residences / Duo Tower,Condo,7 Fraser Street · D7,1528,4200000,1.2995324,103.8582078,Bugis,0.0025299325050247116
Martin Modern,Condo,8 Martin Place · D9,872,2359000,1.293264,103.837861,Fort Canning,0.006996805428907429
8 Farrer Suites,Condo,8 Sing Joo Walk · D8,1087,1530600,1.31481,103.854756,Farrer Park,0.002198337781143377
Martin Modern,Condo,8 Martin Place · D9,883,2455000,1.293264,103.837861,Fort Canning,0.006996805428907429
8 Farrer Suites,Condo,8 Sing Joo Walk · D8,1399,1943600,1.31481,103.854756,Farrer Park,0.002198337781143377
Duo Residences / Duo Tower,Condo,7 Fraser Street · D7,1927,4270000,1.2995324,103.8582078,Bugis,0.0025299325050247116
Marina One Residences,Condo,23 Marina Way · D1,1001,2500000,1.2796151,103.8547244,Downtown,0.0019180773733086963
Affinity At Serangoon,Condo,58 Serangoon North Avenue 1 · D19,1668,2328000,1.3661523,103.872814,Kovan,0.01371927501655056
Corals At Keppel Bay,Condo,1 Keppel Bay Drive · D4,1216,2673000,1.265951,103.816962,HarbourFront,0.0035961020591655794
Seascape,Condo,55 Cove Way · D4,2852,6700000,1.2396405,103.8377088,HarbourFront,0.030961987800692693
Livia,Condo,79 Pasir Ris Grove · D18,915,850000,1.3728478,103.943763,Pasir Ris,0.005600937039463105
469A Admiralty Drive,HDB 5 Rooms,Singapore 751469 · D27,115,399000,1.4499075,103.81343,Sembawang,0.0066792457358636195
Parc Botannia,Condo,18 Fernvale Street · D28,1152,1560100,1.397794,103.874894,Thanggam,0.0006749851850287206
Martin Modern,Condo,8 Martin Place · D9,764,2014200,1.293264,103.837861,Fort Canning,0.006996805428907429
Martin Modern,Condo,8 Martin Place · D9,1399,3100200,1.293264,103.837861,Fort Canning,0.006996805428907429
Martin Modern,Condo,8 Martin Place · D9,857,2000200,1.293264,103.837861,Fort Canning,0.006996805428907429
Kingsford Waterbay,Condo,52 Upper Serangoon View · D19,850,1135020,1.3747664,103.9034487,Kangkar,0.009221088770855658
Up @ Robertson Quay,Condo,90 Robertson Quay · D9,958,2687400,1.2908987,103.8373128,Fort Canning,0.0075470570820648855
Affinity At Serangoon,Condo,58 Serangoon North Avenue 1 · D19,850,1215000,1.3661523,103.872814,Kovan,0.01371927501655056
Affinity At Serangoon,Condo,58 Serangoon North Avenue 1 · D19,560,764000,1.3661523,103.872814,Kovan,0.01371927501655056
Duo Residences / Duo Tower,Condo,7 Fraser Street · D7,2497,6106000,1.2995324,103.8582078,Bugis,0.0025299325050247116
Up @ Robertson Quay,Condo,90 Robertson Quay · D9,980,2746800,1.2908987,103.8373128,Fort Canning,0.0075470570820648855
Marina One Residences,Condo,23 Marina Way · D1,2045,5643000,1.2796151,103.8547244,Downtown,0.0019180773733086963
Affinity At Serangoon,Condo,58 Serangoon North Avenue 1 · D19,753,1124000,1.3661523,103.872814,Kovan,0.01371927501655056
Concourse Skyline,Condo,296 Beach Road · D7,861,1859520,1.3005823,103.8619264,Nicoll Highway,0.0015894145116914123
Duo Residences / Duo Tower,Condo,1 Fraser Street · D7,592,1480000,1.2997066,103.8582392,Bugis,0.002464874812230721
405 Ang Mo Kio Avenue 10,HDB 3 Rooms,D20,721,270000,1.3617045,103.8536003,Ang Mo Kio,0.009189668687168128
630 Yishun Street 61,HDB 4 Rooms,D27,1130,410000,1.4179484,103.8378487,Khatib,0.004912392021196422
147 Yishun Street 11,HDB 3 Rooms,D27,721,300000,1.4313561,103.831804,Yishun,0.003700744780439802
Citylights,Condo,80 Jellicoe Road · D8,560,1050000,1.309416,103.863189,Lavender,0.0020189063896088773
Chelsea Village,Terraced House,Jambol Place · D5,1816,3300000,1.2794176,103.7899422,Pasir Panjang,0.0038950107830403214
Lakeville,Condo,11 Jurong Lake Link · D22,560,880000,1.3458454,103.7250381,Lakeside,0.004553932042763184
Suites 28,Condo,Suites 28 · D14,893,918000,1.3126439,103.8860985,Aljunied,0.004992353237704939
Thomson Grand,Condo,17 Sin Ming Walk · D20,1359,1700000,1.365254,103.8305285,Phoenix,0.016964810557448046
288C Bukit Batok Street 25,HDB 3 Rooms,Singapore 652288 · D23,1184,360000,1.3460985,103.7597373,Bukit Batok,0.010787598343001666
The Shaughnessy,Terraced House,Miltonia Close · D27,1000,1650000,1.4168827,103.8467432,Khatib,0.013777969275987604
The Hillier,Condo,2 Hillview Rise · Floor #22,506,860000,1.3640168,103.7643943,Hillview,0.0031733230311419424
The Sail @ Marina Bay,Condo,2 Marina Boulevard · Floor #12,893,2000000,1.2807799,103.8525132,Downtown,0.0013558161564145219
Parc Botannia,Condo,14 Fernvale Street · Floor #07,1238,1610000,1.397794,103.874894,Thanggam,0.0006749851850287206
Riverfront Residences,Condo,43 Hougang Avenue 7 · Floor #03,872,1081000,1.371715,103.900472,Hougang,0.00793738445898828
Kandis Residence,Condo,8 Kandis Link · Floor #01,937,1209800,1.457707,103.8375049,Sembawang,0.019463419587008382
Kandis Residence,Condo,4 Kandis Link · Floor #02,1034,1324400,1.457707,103.8375049,Sembawang,0.019463419587008382
Stirling Residences,Condo,25 Stirling Road · Floor #02,1346,2179000,1.2910797,103.8043826,Queenstown,0.0040510666805183195
Grandeur Park Residences,Condo / Apt,7 Bedok South Avenue 3 · Floor #02,1238,1878000,1.3235186,103.9448081,Tanah Merah,0.0040877089182074075
Marina Bay Residences,Condo,18 Marina Boulevard · D1,1076,3000000,1.2794341,103.8552903,Downtown,0.002477611450568582
663 Yishun Avenue 4,HDB 4 Rooms,D27,904,305000,1.4198036,103.8398767,Khatib,0.007327222601369206
Amber 45,Condo,45 Amber Road · Floor #03,1346,2688000,1.302636,103.901821,Dakota,0.014230991708241837
Stirling Residences,Condo,25 Stirling Road · Floor #02,635,1063000,1.2910797,103.8043826,Queenstown,0.0040510666805183195
Kandis Residence,Condo / Apt,8 Kandis Link · Floor #02,732,938100,1.457707,103.8375049,Sembawang,0.019463419587008382
Seaside Residences,Condo / Apt,14 Siglap Link · Floor #17,592,1211000,1.3076933,103.9278752,Bedok,0.016478917175894146
Amber 45,Condo,45 Amber Road · D15,700,1760000,1.302636,103.901821,Dakota,0.014230991708241837
Amber 45,Condo,45 Amber Road · D15,1130,2500000,1.302636,103.901821,Dakota,0.014230991708241837
167 Bishan Street 13,HDB 4 Rooms,D20,904,590000,1.3479618,103.8555479,Bishan,0.006406410091462696
The Tapestry,Condo,59 Tampines Street 86 · D18,990,1100100,1.3534955,103.9291905,Tampines West,0.011976385692270114
Parc Botannia,Condo,18 Fernvale Street · D28,969,1216100,1.397794,103.874894,Thanggam,0.0006749851850287206
Parc Botannia,Condo,10 Fernvale Street · D28,667,881100,1.397794,103.874894,Thanggam,0.0006749851850287206
Amber 45,Condo,45 Amber Road · D15,1346,2999001,1.302636,103.901821,Dakota,0.014230991708241837
Kingsford Waterbay,Condo,52 Upper Serangoon View · D19,958,1280020,1.3747664,103.9034487,Kangkar,0.009221088770855658
Terrasse,Condo / Apt,33 Terrasse Lane · Floor #03,807,985000,1.3683522,103.8768724,Kovan,0.011644555548838231
Martin Modern,Condo,8 Martin Place · D9,1421,3796000,1.293264,103.837861,Fort Canning,0.006996805428907429
The Interlace,Condo,184 Depot Road · D4,5877,5273000,1.2817713,103.803033,Labrador Park,0.009657113513363706
The Wharf Residence,Condo,11 Tong Watt Road · D9,1033,2368888,1.2932121,103.8401288,Fort Canning,0.00476245170474269
8 Farrer Suites,Condo,8 Sing Joo Walk · D8,969,1617200,1.31481,103.854756,Farrer Park,0.002198337781143377
Concourse Skyline,Condo,296 Beach Road · D7,1378,2540000,1.3005823,103.8619264,Nicoll Highway,0.0015894145116914123
Duo Residences / Duo Tower,Condo,7 Fraser Street · D7,1841,3837240,1.2995324,103.8582078,Bugis,0.0025299325050247116
The Interlace,Condo,182 Depot Road · D4,5608,3940000,1.2817713,103.803033,Labrador Park,0.009657113513363706
Martin Modern,Condo,8 Martin Place · D9,1399,3626000,1.293264,103.837861,Fort Canning,0.006996805428907429
The Crest,Condo,107 Prince Charles Crescent · D3,883,1825000,1.292792,103.818842,Redhill,0.00375536532045007
